Biosample Index	Biosample	Biosample summary	Assay	Accession	Download URL	umap_raw_X	umap_raw_Y	umap_graph_X	umap_graph_Y	Experiment_name	Dummy
J128	angular gyrus	angular gyrus male adult (81 year)	ChIP-seq_H3K9me3_signal_p-value	ENCFF316LCE	/files/ENCFF316LCE/@@download/ENCFF316LCE.bigWig	-1.9694545	-23.91943	-14.122553	3.0849884	ChIP-seq_H3K9me3_angular gyrus	0
J004	K562	K562	ChIP-seq_H3K4me1_signal_p-value	ENCFF783QIW	/files/ENCFF783QIW/@@download/ENCFF783QIW.bigWig	-3.7549381	-26.786613	-2.7695203	0.7924533	ChIP-seq_H3K4me1_K562	0
J045	myotube	myotube	ChIP-seq_H3K4me3_signal_p-value	ENCFF803QSO	/files/ENCFF803QSO/@@download/ENCFF803QSO.bigWig	-5.1271806	-25.441105	2.300281	3.5359116000000004	ChIP-seq_H3K4me3_myotube	0
J129	ovary	ovary female adult (53 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF044NSW	/files/ENCFF044NSW/@@download/ENCFF044NSW.bigWig	-4.350102400000001	-25.029072	2.3365955	-3.1538146	RAMPAGE_minus_strand_ovary	0
J130	subcutaneous adipose tissue	subcutaneous adipose tissue male adult (37 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF361EHG	/files/ENCFF361EHG/@@download/ENCFF361EHG.bigWig	-2.7329235	-25.645239	-5.67143	-2.9419844	total_RNA-seq_minus_strand_subcutaneous adipose tissue	0
J131	HT-29	HT-29	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF480YLA	/files/ENCFF480YLA/@@download/ENCFF480YLA.bigWig	-4.627512	-23.46084	7.976631599999998	-3.6264922999999993	small_RNA-seq_minus_strand_HT-29	0
J132	vagina	vagina female adult (53 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF973MED	/files/ENCFF973MED/@@download/ENCFF973MED.bigWig	-5.145242700000002	-24.767824	1.6336998	5.3036237	ChIP-seq_H3K36me3_vagina	0
J135	HepG2	HepG2 nuclear fraction	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF153FEW	/files/ENCFF153FEW/@@download/ENCFF153FEW.bigWig	-5.2192574	-24.293413	5.352514	-3.79537	polyA_depleted_RNA-seq_minus_strand_HepG2	0
J137	parietal lobe	parietal lobe female embryo (24 weeks) and male embryo (22 weeks)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF177WVU	/files/ENCFF177WVU/@@download/ENCFF177WVU.bigWig	-1.9437401	-25.710217	3.4469018	-7.409344	RAMPAGE_plus_strand_parietal lobe	0
J138	HCT116	HCT116	ChIP-seq_JUND_signal_p-value	ENCFF193VLH	/files/ENCFF193VLH/@@download/ENCFF193VLH.bigWig	-3.4420464	-24.262552	3.092132	-4.3285847	ChIP-seq_JUND_HCT116	0
J049	H9	H9	ChIP-seq_H3K27ac_signal_p-value	ENCFF451TPF	/files/ENCFF451TPF/@@download/ENCFF451TPF.bigWig	-3.8898363	-25.380291	-4.8664656	-1.0256199	ChIP-seq_H3K27ac_H9	0
J139	HEK293T	HEK293T	ChIP-seq_FOXA1_signal_p-value	ENCFF966ASV	/files/ENCFF966ASV/@@download/ENCFF966ASV.bigWig	-4.612970400000001	-24.164968	3.0733242	-4.302049	ChIP-seq_FOXA1_HEK293T	0
J002	SK-N-SH	SK-N-SH	ChIP-seq_RCOR1_signal_p-value	ENCFF191WUI	/files/ENCFF191WUI/@@download/ENCFF191WUI.bigWig	-4.452529	-25.160465	2.4999244	-3.6003416	ChIP-seq_RCOR1_SK-N-SH	0
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF052ASN	/files/ENCFF052ASN/@@download/ENCFF052ASN.bigWig	-5.9589906	-24.156801	6.2463875	-3.2040992000000004	polyA_depleted_RNA-seq_minus_strand_SK-N-SH	0
J046	trophoblast cell	trophoblast cell originated from H1-hESC	ChIP-seq_H3K36me3_signal_p-value	ENCFF080SXM	/files/ENCFF080SXM/@@download/ENCFF080SXM.bigWig	-4.0514800000000015	-24.824821	1.8233712	-2.6706607000000004	ChIP-seq_H3K36me3_trophoblast cell	0
J138	HCT116	HCT116	ChIP-seq_H3K4me2_signal_p-value	ENCFF745VXO	/files/ENCFF745VXO/@@download/ENCFF745VXO.bigWig	-2.0749185000000003	-25.253809	3.3389206	-5.5895220000000005	ChIP-seq_H3K4me2_HCT116	0
J040	HepG2	HepG2	ChIP-seq_TARDBP_signal_p-value	ENCFF773XGD	/files/ENCFF773XGD/@@download/ENCFF773XGD.bigWig	-5.439295	-21.808199	-2.6505785	4.5117483	ChIP-seq_TARDBP_HepG2	0
J143	neural stem progenitor cell	neural stem progenitor cell originated from H9	ChIP-seq_H2AFZ_signal_p-value	ENCFF039YKQ	/files/ENCFF039YKQ/@@download/ENCFF039YKQ.bigWig	-2.1858895	-25.558256	4.1373167	-6.101567	ChIP-seq_H2AFZ_neural stem progenitor cell	0
J049	H9	H9	ChIP-seq_H3K23ac_signal_p-value	ENCFF806FIZ	/files/ENCFF806FIZ/@@download/ENCFF806FIZ.bigWig	-5.9931736	-24.155079	6.0304127	-3.1599226	ChIP-seq_H3K23ac_H9	0
J138	HCT116	HCT116	ChIP-seq_H2AFZ_signal_p-value	ENCFF350XKF	/files/ENCFF350XKF/@@download/ENCFF350XKF.bigWig	-4.4301114	-24.184387	2.359839	-4.8669667	ChIP-seq_H2AFZ_HCT116	0
J144	Panc1	Panc1	ChIP-seq_H3K4me1_signal_p-value	ENCFF876KXL	/files/ENCFF876KXL/@@download/ENCFF876KXL.bigWig	-3.571219	-24.658989	1.9315916	-2.698229	ChIP-seq_H3K4me1_Panc1	0
J107	esophagus muscularis mucosa	esophagus muscularis mucosa female adult (53 years)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF592SNF	/files/ENCFF592SNF/@@download/ENCFF592SNF.bigWig	-2.2788978	-22.854342000000006	-0.82960194	-2.504794	small_RNA-seq_minus_strand_esophagus muscularis mucosa	0
J146	heart left ventricle	heart left ventricle female adult (53 years)	DNase-seq_read-depth_normalized_signal	ENCFF678EIG	/files/ENCFF678EIG/@@download/ENCFF678EIG.bigWig	-4.012465	-25.431517000000003	2.3784802000000003	-3.5526557	DNase-seq_read-depth_normalized_heart left ventricle	0
J147	skeletal muscle myoblast	skeletal muscle myoblast male adult (22 years)	ChIP-seq_EZH2_signal_p-value	ENCFF065AQF	/files/ENCFF065AQF/@@download/ENCFF065AQF.bigWig	-4.6483436	-23.657324	2.082767	-2.4413493	ChIP-seq_EZH2_skeletal muscle myoblast	0
J149	ovary	ovary female adult (30 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF315GLX	/files/ENCFF315GLX/@@download/ENCFF315GLX.bigWig	-2.5821815	-26.413840000000004	-0.95766604	-5.086257	ChIP-seq_H3K4me3_ovary	0
J050	GM12891	GM12891	ChIP-seq_TAF1_signal_p-value	ENCFF146FMH	/files/ENCFF146FMH/@@download/ENCFF146FMH.bigWig	-4.381607	-23.9053	0.40858352	2.1393876	ChIP-seq_TAF1_GM12891	0
J153	placental basal plate	placental basal plate female embryo (40 weeks)	ChIP-seq_H3K27me3_signal_p-value	ENCFF477MQP	/files/ENCFF477MQP/@@download/ENCFF477MQP.bigWig	-4.0086317000000005	-24.042599	1.7372147	5.0447206	ChIP-seq_H3K27me3_placental basal plate	0
J099	liver	liver male adult (32 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF956ARG	/files/ENCFF956ARG/@@download/ENCFF956ARG.bigWig	-4.805959	-23.983501	2.3952224	-3.3112142	RAMPAGE_plus_strand_liver	0
J004	K562	K562	ChIP-seq_CEBPB_signal_p-value	ENCFF814AET	/files/ENCFF814AET/@@download/ENCFF814AET.bigWig	-2.5589883	-26.550272	-0.87196326	-5.051315	ChIP-seq_CEBPB_K562	0
J156	endothelial cell of umbilical vein	endothelial cell of umbilical vein nuclear fraction male newborn	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF430CMA	/files/ENCFF430CMA/@@download/ENCFF430CMA.bigWig	-2.351378	-24.974161	3.438369	-7.3589735	small_RNA-seq_plus_strand_endothelial cell of umbilical vein	0
J029	chorion	chorion female embryo (40 weeks)	microRNA-seq_plus_strand_signal_of_all_reads	ENCFF823EHX	/files/ENCFF823EHX/@@download/ENCFF823EHX.bigWig	-3.9029822	-23.2672	0.3053605	-5.012965	microRNA-seq_plus_strand_chorion	0
J096	sigmoid colon	sigmoid colon male adult (37 years)	ATAC-seq_signal_p-value	ENCFF708JOG	/files/ENCFF708JOG/@@download/ENCFF708JOG.bigWig	-2.3461046000000003	-25.542097	4.3555384	-6.3592010000000005	ATAC-seq_sigmoid colon	0
J158	lower leg skin	lower leg skin female adult (53 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF344NDB	/files/ENCFF344NDB/@@download/ENCFF344NDB.bigWig	-2.4101737	-23.322062	-0.7733812	-3.0826857000000003	RAMPAGE_minus_strand_lower leg skin	0
J159	neural stem progenitor cell	neural stem progenitor cell originated from H1-hESC	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF723NYW	/files/ENCFF723NYW/@@download/ENCFF723NYW.bigWig	-4.237039	-24.245514	8.135817999999999	-3.7508757	polyA_RNA-seq_minus_strand_neural stem progenitor cell	0
J160	gastroesophageal sphincter	gastroesophageal sphincter female adult (51 year)	ChIP-seq_CTCF_signal_p-value	ENCFF500OZP	/files/ENCFF500OZP/@@download/ENCFF500OZP.bigWig	-5.7791653	-24.245445	6.0086536	-3.1642487	ChIP-seq_CTCF_gastroesophageal sphincter	0
J115	neural cell	neural cell	ChIP-seq_H4K20me1_signal_p-value	ENCFF186JHN	/files/ENCFF186JHN/@@download/ENCFF186JHN.bigWig	-2.2645452	-24.425673	-3.1194737	-5.4978166	ChIP-seq_H4K20me1_neural cell	0
J161	lung	lung female adult (30 years)	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF345IXQ	/files/ENCFF345IXQ/@@download/ENCFF345IXQ.bigWig	-3.11212	-23.400322	-1.3674101	-3.212762	polyA_RNA-seq_minus_strand_lung	0
J162	muscle layer of duodenum	muscle layer of duodenum male adult (59 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF752SXF	/files/ENCFF752SXF/@@download/ENCFF752SXF.bigWig	-4.7368155	-23.46758	2.6990235	-3.6559186	ChIP-seq_H3K4me3_muscle layer of duodenum	0
J153	placental basal plate	placental basal plate female embryo (40 weeks)	ChIP-seq_H3K27ac_signal_p-value	ENCFF536GEG	/files/ENCFF536GEG/@@download/ENCFF536GEG.bigWig	-4.4625206	-25.303984	2.3693783	-3.883153	ChIP-seq_H3K27ac_placental basal plate	0
J163	peripheral blood mononuclear cell	peripheral blood mononuclear cell male adult (39 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF498IQW	/files/ENCFF498IQW/@@download/ENCFF498IQW.bigWig	-2.9668071	-25.564169	3.4480567000000004	-5.6670203	ChIP-seq_H3K36me3_peripheral blood mononuclear cell	0
J025	ACC112	ACC112	ChIP-seq_H3K36me3_signal_p-value	ENCFF709LRN	/files/ENCFF709LRN/@@download/ENCFF709LRN.bigWig	-2.890174	-24.821165	2.5080972000000004	-1.3068429	ChIP-seq_H3K36me3_ACC112	0
J164	H9	H9 genetically modified using stable transfection	ChIP-seq_H3K36me3_signal_p-value	ENCFF552XMY	/files/ENCFF552XMY/@@download/ENCFF552XMY.bigWig	-6.6237080000000015	-22.406368	-4.2023654000000015	6.452158	ChIP-seq_H3K36me3_H9	0
J168	foreskin fibroblast	foreskin fibroblast male newborn	microRNA-seq_minus_strand_signal_of_all_reads	ENCFF069VNI	/files/ENCFF069VNI/@@download/ENCFF069VNI.bigWig	-3.4176815	-24.530832	0.49713346	-8.329461	microRNA-seq_minus_strand_foreskin fibroblast	0
J091	gastrocnemius medialis	gastrocnemius medialis male adult (37 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF784IED	/files/ENCFF784IED/@@download/ENCFF784IED.bigWig	-2.079497	-25.688677	3.441718	-7.391442	ChIP-seq_H3K4me1_gastrocnemius medialis	0
J171	HeLa-S3	HeLa-S3 nuclear fraction	polyA_depleted_RNA-seq_plus_strand_signal_of_all_reads	ENCFF390WRQ	/files/ENCFF390WRQ/@@download/ENCFF390WRQ.bigWig	-4.2263126	-23.41233	0.2674158	-4.999796	polyA_depleted_RNA-seq_plus_strand_HeLa-S3	0
J172	tibial nerve	tibial nerve female adult (53 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF881MOR	/files/ENCFF881MOR/@@download/ENCFF881MOR.bigWig	-3.1590455000000004	-24.835217	2.1350937	-6.283074	ChIP-seq_H3K9me3_tibial nerve	0
J173	neutrophil	neutrophil	ChIP-seq_H3K4me3_signal_p-value	ENCFF368UHF	/files/ENCFF368UHF/@@download/ENCFF368UHF.bigWig	-2.576006	-25.734720000000006	3.984169	-5.8467517	ChIP-seq_H3K4me3_neutrophil	0
J061	HeLa-S3	HeLa-S3	ChIP-seq_H2AFZ_signal_p-value	ENCFF403NFS	/files/ENCFF403NFS/@@download/ENCFF403NFS.bigWig	-2.1808057	-26.262844	5.533296	-5.943164	ChIP-seq_H2AFZ_HeLa-S3	0
J175	vagina	vagina female adult (51 year)	ChIP-seq_CTCF_signal_p-value	ENCFF452LMV	/files/ENCFF452LMV/@@download/ENCFF452LMV.bigWig	-2.5674317	-23.324905	1.8686614	-4.40814	ChIP-seq_CTCF_vagina	0
J066	smooth muscle cell	smooth muscle cell originated from H9	ChIP-seq_H3K9me3_signal_p-value	ENCFF430IGZ	/files/ENCFF430IGZ/@@download/ENCFF430IGZ.bigWig	-6.085369	-25.261646	8.7741585	2.5318046	ChIP-seq_H3K9me3_smooth muscle cell	0
J176	CD14-positive monocyte	CD14-positive monocyte male adult (21 year)	DNase-seq_read-depth_normalized_signal	ENCFF724HAH	/files/ENCFF724HAH/@@download/ENCFF724HAH.bigWig	-2.2641869	-26.2278	-5.176078	-7.018165	DNase-seq_read-depth_normalized_CD14-positive monocyte	0
J177	H1-hESC	H1-hESC cytosolic fraction	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF276MKY	/files/ENCFF276MKY/@@download/ENCFF276MKY.bigWig	-4.75122	-23.810843	7.7699065	-3.5523775	small_RNA-seq_minus_strand_H1-hESC	0
J178	heart left ventricle	heart left ventricle male child (3 years)	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF509KOK	/files/ENCFF509KOK/@@download/ENCFF509KOK.bigWig	-4.420649	-24.70369	2.4739397000000003	-3.4572296	polyA_RNA-seq_minus_strand_heart left ventricle	0
J179	prostate gland	prostate gland male adult (37 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF507CDE	/files/ENCFF507CDE/@@download/ENCFF507CDE.bigWig	-0.87506837	-25.330875	0.39974758	-13.431334	total_RNA-seq_plus_strand_prostate gland	0
J180	M059J	M059J	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF196KHB	/files/ENCFF196KHB/@@download/ENCFF196KHB.bigWig	-3.1247792000000003	-24.092861	0.62996274	-2.9498990000000003	total_RNA-seq_minus_strand_M059J	0
J181	CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	ChIP-seq_H3K36me3_signal_p-value	ENCFF366NPS	/files/ENCFF366NPS/@@download/ENCFF366NPS.bigWig	-3.8725858	-27.176569	-2.8158402	0.8226245999999999	ChIP-seq_H3K36me3_CD4-positive, alpha-beta T cell	0
J182	mammary epithelial cell	mammary epithelial cell female adult (18 years)	ChIP-seq_H3K27me3_signal_p-value	ENCFF290LZT	/files/ENCFF290LZT/@@download/ENCFF290LZT.bigWig	-2.4918325	-25.362762	3.5269625	-3.8823109	ChIP-seq_H3K27me3_mammary epithelial cell	0
J116	amnion	amnion male embryo (16 weeks)	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF255ORO	/files/ENCFF255ORO/@@download/ENCFF255ORO.bigWig	-2.8467057	-24.60502	5.13855	-7.145131599999999	polyA_RNA-seq_plus_strand_amnion	0
J002	SK-N-SH	SK-N-SH	ChIP-seq_SIN3A_signal_p-value	ENCFF130TPK	/files/ENCFF130TPK/@@download/ENCFF130TPK.bigWig	-3.8166418	-24.70234	7.661079400000001	-3.5100803	ChIP-seq_SIN3A_SK-N-SH	0
J185	layer of hippocampus	layer of hippocampus male adult (73 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF375ARJ	/files/ENCFF375ARJ/@@download/ENCFF375ARJ.bigWig	-3.989852	-25.140728	7.9905567	-3.6579096	ChIP-seq_H3K27ac_layer of hippocampus	0
J186	Parathyroid adenoma	Parathyroid adenoma male adult (62 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF746NKE	/files/ENCFF746NKE/@@download/ENCFF746NKE.bigWig	-4.1756024	-25.903408	10.387225	-1.9638828	ChIP-seq_H3K27ac_Parathyroid adenoma	0
J159	neural stem progenitor cell	neural stem progenitor cell originated from H1-hESC	ChIP-seq_H3K18ac_signal_p-value	ENCFF272MVG	/files/ENCFF272MVG/@@download/ENCFF272MVG.bigWig	-1.5467095	-25.664848000000006	0.966385	-12.619559	ChIP-seq_H3K18ac_neural stem progenitor cell	0
J187	sigmoid colon	sigmoid colon male adult (34 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF135FCK	/files/ENCFF135FCK/@@download/ENCFF135FCK.bigWig	-5.1766644	-23.314697	3.3755898	-5.1183752999999985	ChIP-seq_H3K27ac_sigmoid colon	0
J188	endocrine pancreas	endocrine pancreas adult (59 years)	microRNA-seq_minus_strand_signal_of_all_reads	ENCFF037SYV	/files/ENCFF037SYV/@@download/ENCFF037SYV.bigWig	-1.1493486000000002	-25.150938	0.44581994	-13.380786	microRNA-seq_minus_strand_endocrine pancreas	0
J163	peripheral blood mononuclear cell	peripheral blood mononuclear cell male adult (39 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF839HOE	/files/ENCFF839HOE/@@download/ENCFF839HOE.bigWig	-2.861557	-23.799551	0.62510955	-4.868455	ChIP-seq_H3K27ac_peripheral blood mononuclear cell	0
J190	skeletal muscle satellite cell	skeletal muscle satellite cell female adult originated from mesodermal cell	ChIP-seq_H3K4me3_signal_p-value	ENCFF356AYS	/files/ENCFF356AYS/@@download/ENCFF356AYS.bigWig	-6.087175	-24.016384	6.320338	-3.226127	ChIP-seq_H3K4me3_skeletal muscle satellite cell	0
J191	esophagus squamous epithelium	esophagus squamous epithelium female adult (53 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF498SFS	/files/ENCFF498SFS/@@download/ENCFF498SFS.bigWig	-2.4095023	-24.960726	3.3097074	-2.6206024	total_RNA-seq_minus_strand_esophagus squamous epithelium	0
J192	lung	lung male child (3 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF962MQG	/files/ENCFF962MQG/@@download/ENCFF962MQG.bigWig	-5.2488384	-24.81168	1.7096769	5.5996313	ChIP-seq_H3K9me3_lung	0
J193	melanocyte of skin	melanocyte of skin male child (1 year) and male child (3 years)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF167LDD	/files/ENCFF167LDD/@@download/ENCFF167LDD.bigWig	-4.4378724	-24.113068	2.4746027	-1.5992438999999998	small_RNA-seq_minus_strand_melanocyte of skin	0
J195	foreskin keratinocyte	foreskin keratinocyte male newborn	ChIP-seq_H3K4me3_signal_p-value	ENCFF640MOC	/files/ENCFF640MOC/@@download/ENCFF640MOC.bigWig	-4.7394567	-25.721312	-5.6521940000000015	-2.8387938	ChIP-seq_H3K4me3_foreskin keratinocyte	0
J196	B cell	B cell male adult (37 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF177LSL	/files/ENCFF177LSL/@@download/ENCFF177LSL.bigWig	-3.6613903	-23.735033	4.3196650000000005	-7.218317999999999	ChIP-seq_H3K27ac_B cell	0
J197	PC-3	PC-3	ChIP-seq_H3F3A_signal_p-value	ENCFF425QRX	/files/ENCFF425QRX/@@download/ENCFF425QRX.bigWig	-1.7699011999999998	-24.589458	2.0480769	-12.766056	ChIP-seq_H3F3A_PC-3	0
J002	SK-N-SH	SK-N-SH	CAGE_minus_strand_signal_of_all_reads	ENCFF073VSF	/files/ENCFF073VSF/@@download/ENCFF073VSF.bigWig	-2.3323011	-24.481302	1.3292499	-4.6385083	CAGE_minus_strand_SK-N-SH	0
J199	bipolar neuron	bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days	ChIP-seq_H3K27me3_signal_p-value	ENCFF479JHM	/files/ENCFF479JHM/@@download/ENCFF479JHM.bigWig	-2.4909432	-25.372364	4.0971403	-6.0978494	ChIP-seq_H3K27me3_bipolar neuron	0
J201	Peyer's patch	Peyer's patch female adult (53 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF889OKY	/files/ENCFF889OKY/@@download/ENCFF889OKY.bigWig	-5.047686	-24.922571	1.5697012	5.554886	RAMPAGE_minus_strand_Peyer's patch	0
J202	A549	A549 nuclear fraction	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF541KWM	/files/ENCFF541KWM/@@download/ENCFF541KWM.bigWig	-2.923061	-25.474583	2.041865	-7.010899	polyA_RNA-seq_minus_strand_A549	0
J118	IMR-90	IMR-90 cytosolic fraction	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF281NWF	/files/ENCFF281NWF/@@download/ENCFF281NWF.bigWig	-4.7225585	-24.0662	1.9447042	-2.8521988	polyA_RNA-seq_minus_strand_IMR-90	0
J020	HL-60	HL-60	ChIP-seq_REST_signal_p-value	ENCFF900WML	/files/ENCFF900WML/@@download/ENCFF900WML.bigWig	-4.886055000000002	-25.933996	-4.880532	-0.9879501	ChIP-seq_REST_HL-60	0
J208	right cardiac atrium	right cardiac atrium male adult (34 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF488SDA	/files/ENCFF488SDA/@@download/ENCFF488SDA.bigWig	-4.9241886	-23.39539	0.9898512	-3.299496	ChIP-seq_H3K4me1_right cardiac atrium	0
J101	CD14-positive monocyte	CD14-positive monocyte female	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF094NDZ	/files/ENCFF094NDZ/@@download/ENCFF094NDZ.bigWig	-5.440508	-23.639029	6.157119000000002	-1.9266232	polyA_depleted_RNA-seq_minus_strand_CD14-positive monocyte	0
J125	Karpas-422	Karpas-422	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF183AES	/files/ENCFF183AES/@@download/ENCFF183AES.bigWig	-2.1509647000000003	-24.357801	1.7005805	-4.1582870000000005	total_RNA-seq_minus_strand_Karpas-422	0
J209	esophagus muscularis mucosa	esophagus muscularis mucosa female adult (51 year)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF701DOI	/files/ENCFF701DOI/@@download/ENCFF701DOI.bigWig	-5.241574	-23.281982	2.5607727	-3.380344	RAMPAGE_plus_strand_esophagus muscularis mucosa	0
J015	placenta	placenta male embryo (16 weeks)	ChIP-seq_H3K27ac_signal_p-value	ENCFF075SXI	/files/ENCFF075SXI/@@download/ENCFF075SXI.bigWig	-3.2230628	-23.6348	-1.3029712	-3.1668792000000003	ChIP-seq_H3K27ac_placenta	0
J211	brain	brain male embryo (122 days)	ChIP-seq_H3K9me3_signal_p-value	ENCFF647IXQ	/files/ENCFF647IXQ/@@download/ENCFF647IXQ.bigWig	-4.2141848	-25.719955	2.143033	-4.255765	ChIP-seq_H3K9me3_brain	0
J213	layer of hippocampus	layer of hippocampus male adult (81 year)	ChIP-seq_H3K9me3_signal_p-value	ENCFF581YTN	/files/ENCFF581YTN/@@download/ENCFF581YTN.bigWig	-2.0543098	-25.800974	4.9039154	-6.914653	ChIP-seq_H3K9me3_layer of hippocampus	0
J125	Karpas-422	Karpas-422	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF536TTS	/files/ENCFF536TTS/@@download/ENCFF536TTS.bigWig	-2.7691135	-24.750988	2.4010623	-2.4762626	total_RNA-seq_plus_strand_Karpas-422	0
J215	esophagus squamous epithelium	esophagus squamous epithelium male adult (37 years)	ChIP-seq_CTCF_signal_p-value	ENCFF312XFH	/files/ENCFF312XFH/@@download/ENCFF312XFH.bigWig	-2.9152327	-24.710215	0.9940057	-1.4741422	ChIP-seq_CTCF_esophagus squamous epithelium	0
J217	adrenal gland	adrenal gland female adult (30 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF513WWE	/files/ENCFF513WWE/@@download/ENCFF513WWE.bigWig	-2.3192785	-25.44696	1.4077128	-4.388546	ChIP-seq_H3K4me1_adrenal gland	0
J218	SJCRH30	SJCRH30	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF226RPA	/files/ENCFF226RPA/@@download/ENCFF226RPA.bigWig	-4.621217700000001	-24.425	-5.8717313	-2.7368097	total_RNA-seq_plus_strand_SJCRH30	0
J181	CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	ChIP-seq_H3K4me1_signal_p-value	ENCFF374CZG	/files/ENCFF374CZG/@@download/ENCFF374CZG.bigWig	-2.8466244	-25.99379	-5.570821	-2.7812672000000003	ChIP-seq_H3K4me1_CD4-positive, alpha-beta T cell	0
J220	mesenchymal stem cell	mesenchymal stem cell originated from adipose tissue	ChIP-seq_H3K9ac_signal_p-value	ENCFF968GQH	/files/ENCFF968GQH/@@download/ENCFF968GQH.bigWig	-5.2815227999999985	-23.679222	5.31836	-2.1719277000000003	ChIP-seq_H3K9ac_mesenchymal stem cell	0
J221	aorta	aorta male adult (34 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF800PJD	/files/ENCFF800PJD/@@download/ENCFF800PJD.bigWig	-2.0313644	-26.22359	5.6976953	-5.9643245	ChIP-seq_H3K27ac_aorta	0
J222	myoepithelial cell of mammary gland	myoepithelial cell of mammary gland female adult (33 years)	ChIP-seq_H3K9me3_signal_p-value	ENCFF726CUM	/files/ENCFF726CUM/@@download/ENCFF726CUM.bigWig	-2.5748801	-24.86664	2.907987	-2.7951696	ChIP-seq_H3K9me3_myoepithelial cell of mammary gland	0
J223	common myeloid progenitor, CD34-positive	common myeloid progenitor, CD34-positive	ChIP-seq_H3K4me3_signal_p-value	ENCFF100ASN	/files/ENCFF100ASN/@@download/ENCFF100ASN.bigWig	-4.1587809999999985	-24.851295	2.121976	-4.1403575	ChIP-seq_H3K4me3_common myeloid progenitor, CD34-positive	0
